label	text_a
0	觉得 我 这首 搅 基诗 给 你 的 请 鼓掌 ！ ！ ！ ！ [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ]
1	新租 的 屋子里 最大 的 亮点 就是 有张 2 米 x2 米 的 超大 床 。
1	恭喜 天津 颐高 数码广场 成为 天津 it 卖场 第一 品牌 ！ ！
0	［ 关注 也门 局势 ］ 今年 诺贝尔和平奖 获得者 之一 、 也门 人权 活动家 塔瓦 库勒 · 卡曼 本周 在 纽约 领导 了 抗议 ， 并 得到 了 潘基文 秘书长 的 会见 。
0	公布 骗子 公司 黑名单 ：   鼎盛 演艺 公司   地   址 ： 广州 白云区 嘉禾 街 105 国 道旁 农商 银行 三楼 （ 永福 购物广场 旁 ）   联系人 ： 庞振   13437805969   13318747011   固   话 ： 020 - 86010601
4	打 哪 回来 啊 ？
3	怪 我 眼瞎 上个 着 [ 吐 ]
1	@ 小毛 cat   五角场 nine   west 部分 五折 后满 300 减 80 [ 哈哈 ] 我 抢 了 双 回来 ~ 最后 一双 7.5 码   我 怀疑 我 的 脚 变小 了 … …
5	你们 相信 这是 团购 吗 ？
2	笨死了 都 ， 我 的 优秀 基因 在 你 身上 一点 都 体现 不 出来 呢 ！
3	哎 … …
1	香鱼 王子 ？
5	烟蒂 ？
0	或许 你 爱 的 不过 只是 心中 的 那种 情感 ， 并 不是 某 一个 人 。
2	孕妇 每天 等 在 家里 。 。 是不是 更 傻 掉 啦 ？
4	人家 的 书关 你 鸡儿 事 啊 ！
0	2 、 一日 两 苹果 ， 毛病 绕道 过   。
5	【 这么 大 的 别野 ， 那得 多少 泡 尿 啊 ？ ！ 】
2	超级 鄙视 ， 你 没 去过 大城市 吗 ， 难道 成都 不是 大城市 吗 ？ 丢人
3	cao   今天 真的 是 郁闷 到家 了 。 。
2	所以 整天 玩车 的 都 把 嘴巴 闭上 ..
3	不 应该 让 一位 老 英雄 晚年 这么 凄凉 ~
0	【 副县长 套 了 市民 的 牌   官方 称为 方便 暗访 】 陕西 渭南 市民 王先生 称 ， 自己 车牌 被 一辆 丰田 霸道 车 套用 ， 莫名 多出 好几个 违章 信息 。
3	我 郁闷 ！
4	威胁 我 说 ， 我 不怕 。
2	今年 两会 有 委员 提议 将 土地 收入 纳入 财政预算 。
3	想起 有 学者 呼吁 关注 消失 的 村落 。
3	现在 10 点 5 分 了 ！
4	我 真的 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！
1	偌大 的 地球 上能 和 你 相遇 ， 真的 不 容易 ， 感谢 上天 给 了 我们 这次 相识 相知 的 缘份 。
0	吹 了 N 次 蜡烛 .....
1	我 想 谈 一场 永不 分手 的 恋爱 ， 就算 我们 很 忙 ， 就算 我们 很累 ， 只要 见到 彼此 就 会 温馨 一笑 ， 我们 会 一直 走 下去 。
1	愿 她 可 早日 找到 真正 属于 她 的 真爱 ， 做 普通 朋友 也 非常 好 喔 ~ 有意者 请 关注 ： @ 龙 女 - 做朵 向日葵   ~ ~
1	26 新年好 高兴 .
1	坐在 这样 高雅 ， 放着 优美 乡村音乐 的 地方 ， 总会 让 人 心旷神怡 的 ！
2	屋里 太冷 ， 肯 大爷 家太吵 ， 茶楼 太暗 ， 哪里 可以 呆 一整天 复习 呢 ？ ～
0	我们 有 足够 的 韧性 , 不会 因为 新闻 的 退场 而 退场 .
1	对 对 对 ， 这些 都 是 我们 在 一起 的 活动 哈 ！
1	是 整片 天空 最美 的 姿态 ~ 哦 把 扎嘿 ！
2	洗澡 的 时候 浴室 窗子 里 就 有 寒风 吹过 。 。
4	不要 叫 我 砖头 妹
4	是不是 可以 请 有关 同志 虚拟 关心 一下 。 。 。
4	/ / @ 永遠 愛蔥的魚 : 還有 我 那 對 從 照片 上 看 是 FUCHSIA 的 鞋 , 到 了 我 手裡 變紫紅色 了 , 雖然 其實 跟 名字 玫紅 很 符合 , 但 跟 照片 顯示 的 色差 太遠 了 吧 ?
1	我 喜欢 并 习惯 了 对 变化 的 东西 保持 着 距离 ， 这样 才 会 知道 什么 是 最 不会 被 时间 抛弃 的 准则 。
0	每个 看见 它 伤口 的 猴子 都 安慰 它 , 告诉 它 不同 的 治疗 方法 .
3	尤其 是 知识 精英 的 精神 失守 [ 抓狂 ]   [ 抓狂 ] [ 抓狂 ]   [ 抓狂 ]   [ 抓狂 ]
2	/ / @ - 红色 猎隼 - :   凡是 一夜 传遍 网络 的 ， 其后 必有 利益 牵扯
0	哪个 国家 领导 都 没 这样 的 ， 美国 总统 都 和 老百姓 走 一块 呢 。
2	还 不是 山寨 我们 学校 的 logo ！
1	谢谢 ， 实至名归 ， 哈哈
3	傻儿 纸 这辈子 在 波尔蒂 面前 就是 毫无原则 彻彻底底 的 loser …
0	许多 摄影 爱好者 在 拍摄 很 专业 的 照片 时会 使用 三脚架 来 稳定 相机 ， 以 减小 相 ...
4	tnnd ， 硬是 空军 做 后台 不怕 啊 ？
3	你 不要 再 祥瑞 我 了 [ 泪 ]
2	油价 又 涨 了 ！
5	我天 啊 ， 时间 转瞬即逝 。
2	我 说 我 称呼 您 了 您 没 听见 好 不 ？
1	嗯 。 。 。 刚才 我 就是 在 隔壁 的 寿司店 吃饭
1	兔年 吉祥 ！ 龙年大吉 后 年 一并 祝福 ！ 呵呵
2	帅帅 现在 叫 二月 天 … 脑壳 有 问题 就是 这样 的 … …
4	以后 父母 家产 一百万 以下 和 智商 一百 五 以下 小孩 都 不许 上学 ！
1	捶 ， 阿桃乐 了 [ 笑哈哈 ]
1	我们 结婚 吧 ， 好不好 。
2	杂 ， 吃酒 就表好 的 ？ 下毛 你 表 不 我 晓得 你 吃 袄
0	/ / @ 青岛 KONA 咖啡 : 回复 @ 中国 咖啡馆 联盟 :   您好 。 。 。
0	千真万确 ~ ！
1	为了 此刻 ， 我 已经 在 佛前 祈愿 了 20 年 。
1	有 建党 伟业 的 感觉 嘛 ！
0	6 、 看到 这条 说 说 55 秒 内 转 走 ， 幸福 不断 ， 好运 连连 财源滚滚 ~ ~ @ 女生 智慧 大 百科   投稿
1	用 了 一天 的 步步高 智能手机 ， 速度 很快 ， 最 值得称赞 的 是 电池 ！
4	讨厌 ！ ！ ！
0	哎呀 我 以后 不敢 说 了 怕
1	miss   Li   要 不要 这么 自恋 啊 [ 哈哈 ] [ 兔子 ] [ 太 开心 ] [ 鬼脸 二 ] [ 鬼脸 二 ] [ 蝴蝶结 ] [ 蝴蝶结 ] [ 爱心 发光 ] [ 漩涡 ] [ 气球 ] [ 气球 ]
1	笑 死 我 了 @ 花花公子 - 唐唐 : 这个 … …
0	在 没人 懂 自己 的 价值 的 时候 ， 不去 炫耀 ；
2	我 诅咒 这个 药家鑫 ， 我 更 诅咒 在 药家鑫 案子 中 迟迟 不肯 宣判 的 法官 们 ， 如此 简单 的 案子 搞 这么 复杂 。
1	哈哈哈 ， 中秋 晚会 相声 ， 说 ： 屁股 痒痒 ， 猜 一个 歌星 名字 。
2	回复 @ 夜娘 : 你 以为 拆迁 是 好 做 的 吗 ？
2	城管 不 穿 制服 还有 执法权 吗 ？
4	都 说 只有 狠心 的 子女 没有 狠心 的 父母 ， 这 畜生 颠覆 了 这句 谚语 ！
4	就 随便 优越 优越 呗 反正 不 加税 ， 啧啧 ， 傻 逼 哪里 都 有 就 对 了
1	叶瑞立 要 参选人 大 支持 叶瑞立 参选 人大代表 ！
1	一个劲儿 轮 翻拔 拉姆 们 每个 人 [ 哈哈 ] 不过 ＇ 今天 回家 干净利落 的 让 我 想 在 地上 打滚 ！
2	比 只 甘噶饭 兜 妈子 喔 、 正 不孝 仔 。
1	她 唱 的 我 心醉 她 唱 的 我 心碎 。 。
2	看到 这个 简直 就是 你 ， 有时候 说 的 也 挺准 的 。 你 不 就是 这死 德性 么
3	不 等 不 甘心 ， 等 就是 失望 。 早 应该 习惯 的 我们 怎么 还是 这么 不淡定 ~
0	根本 解决 它 ， 只能 是 中国 社会 综合 发展 的 一部分 。
1	系甘噶啦 ， 在 几睇 风景 都 无入 教室
3	焦头烂额 的 日子 何时 结束 ， 泥菩萨过江 ， 有 事情 找 我 的 请 缓缓 ， 农历 456 月 注定 倒霉
1	说 的 这 情景 ， 忒 好玩 了
3	我 已经 不 记得 我 我 已经 多久 没有 看过 5 个人 的 视频 了 ， 像 这样 安安静静 的 坐下 来 看着 一个个 5 个人 的 视频 ， 像是 回到 了 之前 。
3	我要 去 广州 啦
3	很 悲哀 ， 但 却 很 真实 。
5	水停 了 ！
1	好巴 ， 重回 自由 身 的 我 表示 这个 苦 逼 的 世界 很 美好 ， 很得瑟 。
0	听 一 政府 领导 说 强拆 ， 一对 夫妻 在 不是 宅基地 的 田里 盖 了 房子 。
0	夏天 来 了 ， 甜品 多 了 ， 肉 也 该 多 了 =   = +
1	三十年 前 的 我 ， 没钱 没房 没车 没名 没 五道 杠 ， 有 父母亲 人有 蓝天白云 有 潺潺流水 有 纯真 笑容 ， 在 这个 节日 里 我 很 快乐 。
3	这 一天 是 哭 了 多少 次 已经 记不清 了 ， 现在 已经 能 稍微 冷静 一点 了 ， 只是 想 把 关于 他 的 这些 都 记下来 ， 抱歉 ， 我 记性 不好 … …
0	从 武生 泰斗 王金璐 到 知名 青衣 杜近芳 个个 感动 又 感激 ， 纷纷 发表 感言 。
0	体会
5	某 天上 街 ， 见 一雷人车 屁股 写 着 ： 驾校 开除 ， 自学成才 ， 租 的 车 ， 买 的 证 ， 没 保险 ， 刹车油 门 分不清 ， 车祸 33 次 ， 32 胜 1 平 ， 0 败 ， 其他 车均 闻风而逃 。
1	想 了 一天 还是 没什么 头绪 ， 几个 提案 都 被 否决 了 ~ 继续 想 ~ 听相声 睡 啦 ！
1	无论 何时何地 ， 那个 为 我们 挑灯 照路 ， 那个 能 赤脚 为 我们 开门 的 是 母亲 。
3	我泪 ~ ~ 我 中小 雷 的 毒太深 阿 ！ ！ [ 怒吼 ] [ 吵闹 ]
3	狗 的 又 跑 切超 简直 不 安逸 你
2	能 见到 高端 单反 密度 最高 的 地方 ， 是 国内 很多 无聊 又 2B 的 市郊 人造 景点 … …
0	有 一种 态度 , 叫做 & lt ; 不再 犹豫   & gt ; 。
1	日系 碎花 真心 适合 袖珍 姑娘 ， sindel   裙子 一条 奉上 ( ? ? - ) ~   祝 我 心中 最 美丽 可爱 的 @ 纠结 的 大头虾   生日快乐 [ 蛋糕 ] [ 心 ]
1	宝宝 你 站 着 就 萌死 了 。 。
1	哈哈 ， 好 ， 你 话 的 ， 我 得闲 就 去 帮衬 下 啦
1	生日快乐 ， 哥
0	它 是 世界 上 最小 的 猫 ， 现已 列入 吉尼斯世界纪录 。
1	不会 讨人烦 的 哈 ！ 我要 结婚 旅游 ！ 简单 就 好
1	北鼻 你 怎么 这么 可爱 啊 [ 开心 ]   [ 开心 ]   [ 开心 ]   [ 开心 ]   [ 开心 ]
1	丹石 老师 一早 夸奖 ， 真是 惊喜 。
2	干巴 爹 。 见到 我 的 尔康 记得 跟 我 讲 。
4	按照 原装 电池 的 收费 标准 ， 换 了 块 山寨 电池 ！ ！ ！ [ 怒 ] [ 怒 ] [ 怒 ] 大家 多多 转发 揭批 黑店 ！ ！ ！ [ 怒 ] [ 怒 ] [ 怒 ]
2	怕 活不下去 的 人 破罐破摔 ... 多印 几分钟 就够 了
0	请 私信 我要 答案 。
0	不是 三道 杠 ， 而是 三 + 二道 杠 … …
4	靠 ， 都 不 叫 我
2	唉 。
1	哈哈 ， 不要 太想 我 哦
4	那 就 混蛋 了 ！
2	人民 B 说 ： 我 钱包 就是 你 钱包 ；
0	期间 由于 世界杯 ， 亚运会 ， CBA 的 赛事 没去 考 。
1	虽然 还 在 高烧 ， 不过 我 相信 会 好 起来 的 ： )
3	请 联系 ： 15822591007   阿姨 让 我 转告 大家   非常感谢 大家 一直 以来 的 支持   她 也 非常 舍不得 大家   再见 了   我 的 奶泡 可可 [ 泪 ]
1	啊 哈哈 ， 你 不 叫 我 玩 泥巴 了 啊
2	5 准 乱讲 ! !
1	什么 时候 去 你 学校 找 你 玩
0	网上 流传 的 j - 20 图片
0	要 睡 不 睡 的 当且 ， 想起 高中 时候 的 一件 蠢事 。
2	你 又 疯 了 ！ 胖 了 别来 和 我 哭 ！
2	说话 真是 越来越 听不懂 了 瓦
0	《 坐在 音乐 椅子 上 聆听 音乐 》 现在 创新 家具 设计 已经 变得 越来越 流行 。
3	可惜 的 就是 错过 了 和 家人 团聚 的 机会 ！
0	这家 饭店 改版 后 第一次 来 ：
3	我 决定 今晚 醉 死 ， 醒来 再 烦恼 ， 不然 你 陪 我 吧
3	毛列 ！ 毛 办法 列 ！ 我 也 是 身不由己 列 ！
1	嗷嗷 ， 早起 的 鸟儿 有虫 吃 … …
0	HHP 抽搐 了 …
2	受不了 ..
2	纯属 路过 的 ..
1	黄征 估计 气哭 了 哈哈
4	最 让 我 失望 的 是 今天 没有 青茶 只好 点 了 绿茶 ！
3	完 了 ， 发现 我 不知不觉 买到 的 衣服 都 是 墨绿色 的 。 。
1	哈哈 ， 大家 更 期待 ： )
1	也许 有 一天 ， 我 终究会 停下 脚步 ， 目送 他们 朝着 各自 的 人生 之路渐 行渐 远 ， 但是 我会 在 做 完 我 想 做 的 事情 之后 ， 慢慢 地 停下来 ， 微笑 着 为 这 十三个 孩子 祝福 。
2	/ / @ 巫师 wizard : n 挣扎 了 这么久 ， 就 如此 乖乖 就范 了 ？
2	个 司机 低能 噶 ！
0	我 将 携带 相关 文件 去 帮 委托 我 的 农民工 夫妇 领取 其 血汗钱 。
3	恩 ， 是 啊 ， 那个 家长 哭 的 啊 撕心裂肺 啊
3	这么 伤感 ？ ！
4	干嘛 把 亿 改成 万 ？
3	被 子弹 震 一下子 比穿 过去 的 感觉 其实 更痛   谁 懂
3	我们 在 宿舍 点烟 开除 直接 学籍 … 今天 刚刚 开 了 俩 …
0	盐   少许   鸡精 。
1	感谢 daidai 从 香港 寄来 的 那么 多 “ 福利 ” ， 拍戏 一下子 有 动力 了 ！
4	说实话 我们 天津 球迷 必须 要 团结起来 ， 广东 人 道歉 都 不能 被 原谅 ， 更 别说 至今 他们 还 在 广州日报 以及 羊城晚报 说 刘晓明 指导 的 最佳 教练 名不副实 ， 我们 在 这里 想 说 一句 ， 你 恒大 是不是 把 广东 人 的 脸 丢 尽 了 ， 听说 真正 广州 人 不是 很 显富 ， 不管怎样 恒大 算是 跟 天津 结仇 了 ， 天津人 绝不 要 买 恒大 的 房子 ， 不能 去 那里 工作 ！
0	乐清 警方 侦查终结 ， 前 村长 钱云会 死 于 交通 意外 。
2	难道 中国 人 是 天底下 最大 的 傻瓜 ？
1	这个 想法 很 不错呀 ！
3	可是 忽然 有 一天 ， 我 听到 了 一首 旧歌 ， 我 的 眼泪 就 下来 了 。
1	[ 月亮 ] 晚安
0	— — 李商隐 《 题小松 》
2	我 把 人人 注销 了 , 你 又 在 Q 校友 找 我 .
1	最后 那句话 好 有力 。
3	没有 身份证 我 住 哪 ？ [ 泪 ]
1	蓝月亮 大战 枪手 ， 精彩绝伦 ， 怎可 错过 ？ ！
1	爱 的 米们 3 月 来临 我们 葱 的 生日 就 到 了 此时此刻 我们 要 在 网络 中 大喊 李宇春 生日快乐 记住 是 李宇春 生日快乐 不是 葱 这样 可以 在 这个 美丽 的 3 月 中 宣传 我葱家 转 啊   亲爱 的 米们 3 月 来临 我们 葱 的 生日 就 到 了 此时此刻 我们 要 在 网络 中 大喊 李宇春 生日快乐 记住 是 李宇春 生日快乐 是 葱 这样 可以 在 这个 美丽 的 3 月 中 宣传 我 葱 大家 转 啊
0	你们 有 社会 责任心 。
1	奖品 好 给 力 ， 我 也 天天 来 给 力 的 转发 ， 期待 收获 的 那 一天
2	嗯 我 知道 了 我 也 不想 穿 啊
2	遇到 了 短信 要 打款 的 骗子 ， 就 调戏 了 一下 ， 结果 这个 骗子 很 会演 啊 ， 配合 我 说 的 变成 了 绑匪 — — 这样 心情 大起大落 大喜大悲 的 经历 ， 估计 情绪 上 不太好 受 吧 … [ 晕 ]   （ 转 ）
1	没 出去 是 对 的 [ 欢欢 ]
1	二十九岁 的 生日 ， 让 我 充满 了 感动 。
2	杂志 前 总编 林楚方 （ 左 ） 不 喜欢 转型 的 说法 ， 而 更 对 如何 向 客户 提供 喜欢 的 产品 有 兴趣 。
1	晚风 吹 在 身上 ， 有 一丝 凉意 ， 让 人 觉得 神情 清爽 。
1	我家 lulu 今天 最 成功 的 就是 这个 了 [ 欢欣鼓舞 ] [ 欢欣鼓舞 ] [ 欢欣鼓舞 ] [ 亲 ] 妞 在 挑逗 偶 我 呢 [ 得意 ] ！ ！ ！
0	开盘 了 开盘 了 ， 离 你 请 我 吃饭 ， 不离 你 请 我 吃饭
1	放过 我 吧 ！
2	原来 的 @ 老杜 书屋 变成 校史 陈列馆 ， 好 讨厌 。
2	就 这么 定 了
5	她 解释 说 ， 一百元 兑换 119 元 港币 ， 但是 我们 要收 50 元 手续费 ， 我 的 天 啊 ！
4	黄灿灿 你 直接 咬 上去 得 了 ！ ！ ！ ！ [ 抓狂 ]
0	这类 词 的 后面 其实 藏 了 许多 言语 ...
4	我泪 ~ ~ 我 中小 雷 的 毒太深 阿 ！ ！ [ 怒吼 ]   [ 吵闹 ]
0	有 特效药 吗 ？
1	亲们 加油 哦 ~ everybody 看好 你们 ！
2	姐 允许 你 阴天 ， 但是 不 可以 给 我 下雨 哦 ， 我 最 讨厌 下雨天 了 。
1	疯狂 到 可以 唱唱 笑笑 哭哭 唱唱   这 是 肿 么 了
1	宽广 美丽 的 土地 是 我们 亲爱 的 家乡
0	今晚 去 看 米罗 展 。
3	为什么 那么 多 美丽 的 爱情 童话 ， 都 这么 一点点 的 消失 - - - - 难道 这个 世界 ， 可以 有点 责任心 ， 有点 宽容 和 可以 历经 风雨 的 爱情 就 不能 多 存在 点 吗 ？ ！
1	感谢 poppy 同学 的 款待 哦 ！
2	可是 如果 我 醒来 发现 啊 阮 同学 没说 一声 就 出去 了 会 很 不 高兴 。
0	阿拉蕾 说 ： fx 是 我 力量 的 原动力 ， 没有 fx 我 什么 都 不是 。
3	今天 哈杯 具 ， 我 居然 把 那双 彩虹 鞋 给 穿 坏掉 了 一刚 。
3	别 再 看电视 啦 ！
2	闹木 好看 的 少年 哥德巴赫 居然 个个 不 DJ ！ ！
1	突然 发现 咱俩 的 头像 是 一样 的 ！
0	（ 减少 离婚率 ， 以及 离婚 对 孩子 们 所 造成 的 伤害 ） 同时 我们 反对 异地 恋 ！ 注册 地址 ：
0	等 下 就 去 剪 完 了 给 你 看
3	我 是 宁宁 妹妹
4	看 你们 三个 臭 鸡巴 偷电 用 。
4	何政远 眼瞎 了 吧 ， 我 怎么 没有 看出 头发 有 油腻
0	下面 我们 就 可以 看看 台湾地区 的 决赛 了 。
1	多谢 新 文 部长 鼓励
2	北京 的 空气污染 指数 ， 今天 创了 历史 之 最 吧 ？
1	繁琐 和 高端 是 关联 着 。 哈哈 ！
1	嗯 嗯 我 看到 了 哈哈
2	劳资 跟 你 讲 不通 … …
3	不堪一击 的 憔悴 ， 但是 加班 加 的 好 HIGH ， 我痛 并 快乐 着 ， 困并 兴奋 着 ， 爱 并 难受 着 。
0	法律 面前 应 人人平等 ！
5	都 惊呆 了 。 。
0	与会 活动 者 就 不 一一 艾特 了 … … …
3	战友 一个个 在 我 身边 倒下 了 ， 痛心疾首 啊 …
1	另外 顺便 说 下 招行 近期 理财产品 代码 101739 ， 43 天年化 收益 4.7% ； 理财 101740 ， 53 天年化 收益 4.7% 理财 ， 招行 是不是 该 给 我 颁个 奖 啊 ？
0	回复 @ 羞癫 jin : 一直 在 阳台 围观 ， 刚刚 被 物业 带走 [ 挖 鼻屎 ]
2	火车 根本 都 不敢 坐 了
5	2011 年 的 第一天 ， 快乐 好象 突然 多 起来 ！
2	而 不是 像 现在 一样 躲起来 ！ ！ ！
3	可怜 哦 。 同情 你
1	明天 就 可以 回家 过年 见 老爸 老妈 老姐 eva 拉 ～
1	最新 一代 为 F （ X ） 成员 雪莉 。 [ 哇 ~ 放在 一起 才 发现 ， SM 真滴 是 有 很多 美女 诶 ！ [ 花心 ]
1	幸福 死 喇 ， 生日快乐 啊
1	难怪 爸爸 哀怨 滴 说 妈妈 爱上 别的 男人 了 ， 而且 还是 个 秃秃 [ 哈哈 ]
4	光想 骂 你 ， 你 杂嫩生 啊
1	这个 不到 20 岁 的 小女孩 身上 有 一种 让 人 吃惊 的 力量 ， 不是 简单 的 赤裸 可以 概括 的 ， 她 说 自己 是 狼 ， 不会 在 没有 猎物 的 时候 奔跑 ， 我 看出 了 她 的 野心 ， 远远 不止 一脱 成名 ， 还有 更 多 的 后续 动作 定会 让 人 咋舌 …
4	你果 晚 明明 就 发 我 脾气 呀 ！ 仲话 无 ！
2	《 全球 热恋 》 只是 典些 爱情 小品 ， 一家 四口 四段 感情 ， 只是 有些 小 感动 ， 终究 还应 归结为 肥皂剧 ， 没 兴趣 了 。
0	上张 娘子 的 !
1	温暖 。
4	杀得 好 ， 面对 强拆 者 就要 拿 起 武器 向 他们 宣战
0	我们 在 贫与富 的 边界 上 走过 ， 在 自由 与 约束 的 边界 上 走过 ， 在 纯良 与 邪恶 的 边界 上 走过 ， 在 闭塞 与 开放 的 边界 上 走过 ， 在 金钱 与 财富 的 边界 上 走过 ， 在 道德 与 正义 的 边界 上 走过 ， 在 世纪 与 时代 的 边界 上 走过 。
3	去年 和 今年 开年 ， 我 都 活得 很 窝囊 。
3	我成 日 失眠 ， 我 有 好多 也 想 做
3	这是 为什么 ？
1	虽然 贵 了 好多 ， 不过 封面 上 没有 那些 奇怪 的 翻译 实在 太 美好 了 ！
1	我 不能 忍受 异地 恋 ， 我 喜欢 黏着 他 ， 嘻嘻 ！
0	对 他们 那 时候 拉扯 一个 家庭 的 艰辛 来说 ， 这个 损失 可谓 刻骨铭心 。
0	这么 早就 醒 了 ？
1	你 指 的 是 一个月 后 吗 ？ 哈哈哈
1	笑 死 掉 [ ok ]
1	特别 制作 图片 给 大家 欣赏 欣赏 [ 欢欢 ]   [ 乐乐 ]
4	不要脸 ！ ！
1	来 了 这边 千万 不要 忘 了 留下 自己 的 印记 哦 ， 在 那么 好 的 氛围 下 留个 纪念 ~ 然后 下次 去 我 去 找 找 有 哪些 我们 中国 的 祝福语 ~ ~ ~ [ 耶 ]
